Date,Gender, Annual Income ,Dealer_Name,Company,Model,Engine,Transmission,Color, Price ($) ,Body Style,Dealer_Region,State
9/27/2023,Male,13500.00,Chrysler of Tri-Cities,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,15000.00,Hardtop,Pasco,Washington
9/27/2023,Male,760000.00,Chrysler Plymouth,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000.00,Hardtop,Janesville,Wisconsin
9/27/2023,Male,905000.00,Buddy Storbeck's Diesel Service Inc,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000.00,Hardtop,Middletown,New York 
9/27/2023,Male,1820000.00,Chrysler Plymouth,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,36000.00,Passenger,Janesville,Wisconsin
9/27/2023,Female,13500.00,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000.00,Hatchback,Scottsdale,Arizona
9/27/2023,Female,290000.00,U-Haul CO,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000.00,SUV,Austin,Texas
9/27/2023,Male,840000.00,Gartner Buick Hyundai Saab,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26000.00,Hardtop,Middletown,New York 
9/27/2023,Male,420000.00,C & M Motors Inc,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000.00,Passenger,Aurora,Colorado
9/27/2023,Male,13500.00,Motor Vehicle Branch Office,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,75000.00,Hardtop,Janesville,Wisconsin
9/27/2023,Female,1580000.00,Enterprise Rent A Car,Ford,Ranger,Overhead Camshaft,Manual,Black,18000.00,Hardtop,Aurora,Colorado
9/27/2023,Male,275000.00,Classic Chevy,Lexus,LS400,Overhead Camshaft,Manual,Black,69000.00,Sedan,Scottsdale,Arizona
9/27/2023,Male,683000.00,Clay Johnson Auto Sales,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000.00,Passenger,Austin,Texas
9/27/2023,Male,13500.00,Diehl Motor CO Inc,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000.00,Passenger,Middletown,New York 
9/27/2023,Male,640000.00,Enterprise Rent A Car,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000.00,Passenger,Aurora,Colorado
9/27/2023,Male,570000.00,Star Enterprises Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Red,29000.00,SUV,Pasco,Washington
9/27/2023,Male,1450000.00,Suburban Ford,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000.00,Passenger,Janesville,Wisconsin
9/27/2023,Male,13500.00,Tri-State Mack Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000.00,Passenger,Scottsdale,Arizona
9/27/2023,Male,1400000.00,U-Haul CO,Lexus,LS400,Overhead Camshaft,Manual,Black,69000.00,Sedan,Austin,Texas
9/27/2023,Male,1340000.00,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000.00,Sedan,Middletown,New York 
9/27/2023,Male,13500.00,Suburban Ford,Lexus,LS400,Overhead Camshaft,Manual,Black,69000.00,Sedan,Aurora,Colorado
9/27/2023,Male,2370000.00,Tri-State Mack Inc,Audi,A6,Overhead Camshaft,Manual,Pale White,13000.00,SUV,Greenville,South Carolina
9/27/2023,Male,800000.00,U-Haul CO,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Black,22000.00,SUV,Pasco,Washington
9/27/2023,Male,550000.00,Buddy Storbeck's Diesel Service Inc,BMW,528i,Overhead Camshaft,Manual,Black,21000.00,SUV,Janesville,Wisconsin
9/27/2023,Male,660000.00,C & M Motors Inc,Plymouth,Neon,Overhead Camshaft,Manual,Black,29000.00,SUV,Scottsdale,Arizona
9/28/2023,Female,13500.00,Classic Chevy,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,12000.00,Hatchback,Scottsdale,Arizona
9/28/2023,Male,892000.00,Chrysler of Tri-Cities,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20000.00,Hatchback,Pasco,Washington
9/28/2023,Male,1175000.00,Gartner Buick Hyundai Saab,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28500.00,Hatchback,Greenville,South Carolina
9/28/2023,Male,340000.00,C & M Motors Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,57000.00,Passenger,Aurora,Colorado
9/28/2023,Female,836000.00,Capitol KIA,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Red,31000.00,Sedan,Austin,Texas
9/29/2023,Male,1085000.00,Clay Johnson Auto Sales,Volvo,S40,Overhead Camshaft,Manual,Red,22500.00,Sedan,Austin,Texas
9/29/2023,Male,1000000.00,Diehl Motor CO Inc,Toyota,Sienna,DoubleÂ Overhead Camshaft,Auto,Pale White,26000.00,Passenger,Middletown,New York 
9/29/2023,Male,13500.00,Enterprise Rent A Car,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000.00,Passenger,Aurora,Colorado
9/29/2023,Male,13500.00,Gartner Buick Hyundai Saab,Ford,Taurus,Overhead Camshaft,Manual,Red,22000.00,SUV,Greenville,South Carolina
9/29/2023,Male,1250000.00,Race Car Help,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18001.00,Hardtop,Austin,Texas
9/29/2023,Female,462000.00,Iceberg Rentals,Acura,TL,Overhead Camshaft,Manual,Pale White,14000.00,Hatchback,Janesville,Wisconsin
9/29/2023,Male,2675000.00,McKinney Dodge Chrysler Jeep,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,25500.00,Hatchback,Scottsdale,Arizona
9/29/2023,Female,289000.00,Motor Vehicle Branch Office,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000.00,Sedan,Austin,Texas
9/29/2023,Female,540000.00,Nebo Chevrolet,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,Sedan,Middletown,New York 
9/29/2023,Male,950000.00,New Castle Ford Lincoln Mercury,Ford,Taurus,Overhead Camshaft,Manual,Black,43000.00,SUV,Aurora,Colorado
9/29/2023,Male,1005000.00,Chrysler Plymouth,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31500.00,Hatchback,Janesville,Wisconsin
9/29/2023,Male,1231010.00,Classic Chevy,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27101.00,Sedan,Scottsdale,Arizona
9/29/2023,Male,881000.00,Clay Johnson Auto Sales,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,26000.00,Passenger,Austin,Texas
9/29/2023,Male,1202500.00,Diehl Motor CO Inc,Mercedes-B,CLK Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22250.00,Sedan,Middletown,New York 
9/29/2023,Male,1435000.00,Enterprise Rent A Car,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,34500.00,Sedan,Aurora,Colorado
9/29/2023,Male,368000.00,Gartner Buick Hyundai Saab,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41000.00,Hatchback,Greenville,South Carolina
9/29/2023,Female,415000.00,Hatfield Volkswagen,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17000.00,Sedan,Pasco,Washington
9/29/2023,Male,455000.00,Iceberg Rentals,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,19000.00,SUV,Janesville,Wisconsin
9/29/2023,Female,520000.00,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000.00,Sedan,Scottsdale,Arizona
9/29/2023,Female,13500.00,Motor Vehicle Branch Office,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45001.00,Sedan,Austin,Texas
9/29/2023,Female,1236000.00,Hatfield Volkswagen,Chevrolet,Metro,Overhead Camshaft,Manual,Red,37600.00,Passenger,Pasco,Washington
9/29/2023,Male,1355000.00,Scrivener Performance Engineering,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12501.00,Hardtop,Greenville,South Carolina
9/29/2023,Male,1865000.00,McKinney Dodge Chrysler Jeep,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19500.00,Passenger,Scottsdale,Arizona
9/29/2023,Female,770000.00,Motor Vehicle Branch Office,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,28000.00,SUV,Austin,Texas
9/29/2023,Female,13500.00,Nebo Chevrolet,Volvo,C70,Overhead Camshaft,Manual,Black,36000.00,Hatchback,Middletown,New York 
9/29/2023,Female,820000.00,New Castle Ford Lincoln Mercury,Toyota,Camry,Overhead Camshaft,Manual,Black,34000.00,Hatchback,Aurora,Colorado
9/29/2023,Male,692000.00,Hatfield Volkswagen,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000.00,Hardtop,Pasco,Washington
9/29/2023,Male,13500.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,27000.00,Passenger,Pasco,Washington
9/29/2023,Male,435000.00,Saab-Belle Dodge,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Red,31000.00,Hardtop,Aurora,Colorado
9/29/2023,Female,665000.00,Rabun Used Car Sales,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Red,21000.00,Hatchback,Scottsdale,Arizona
9/29/2023,Male,1300000.00,Capitol KIA,Audi,A6,Overhead Camshaft,Manual,Pale White,13000.00,SUV,Greenville,South Carolina
9/29/2023,Male,2340000.00,Chrysler of Tri-Cities,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Red,16000.00,Hatchback,Pasco,Washington
9/29/2023,Male,1634000.00,Chrysler Plymouth,BMW,528i,Overhead Camshaft,Manual,Red,25400.00,SUV,Janesville,Wisconsin
9/29/2023,Male,13500.00,Classic Chevy,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,21000.00,Hatchback,Scottsdale,Arizona
9/29/2023,Male,910000.00,Clay Johnson Auto Sales,Volkswagen,GTI,Overhead Camshaft,Manual,Pale White,28000.00,SUV,Austin,Texas
9/29/2023,Male,1650000.00,Diehl Motor CO Inc,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Black,9000.00,SUV,Middletown,New York 
9/29/2023,Male,1130000.00,Enterprise Rent A Car,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,14000.00,Hatchback,Aurora,Colorado
9/29/2023,Male,3850000.00,Gartner Buick Hyundai Saab,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19000.00,SUV,Greenville,South Carolina
9/29/2023,Male,13500.00,Hatfield Volkswagen,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17000.00,Hatchback,Pasco,Washington
9/29/2023,Male,1510000.00,Iceberg Rentals,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,26000.00,Hatchback,Janesville,Wisconsin
9/29/2023,Male,1055000.00,Chrysler of Tri-Cities,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,34500.00,Sedan,Middletown,New York 
9/29/2023,Male,13500.00,Chrysler Plymouth,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,20001.00,SUV,Aurora,Colorado
9/29/2023,Male,1325000.00,Race Car Help,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,29500.00,Hatchback,Greenville,South Carolina
9/29/2023,Male,1400000.00,Ryder Truck Rental and Leasing,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,12000.00,Hatchback,Pasco,Washington
9/29/2023,Male,510000.00,Ryder Truck Rental and Leasing,Ford,Focus,Overhead Camshaft,Manual,Red,17000.00,Hardtop,Middletown,New York 
9/29/2023,Male,1535000.00,Scrivener Performance Engineering,Toyota,Sienna,Overhead Camshaft,Manual,Black,27500.00,Passenger,Scottsdale,Arizona
9/29/2023,Male,890000.00,Star Enterprises Inc,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000.00,Hatchback,Austin,Texas
9/29/2023,Male,13500.00,Ryder Truck Rental and Leasing,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23001.00,Hardtop,Aurora,Colorado
9/29/2023,Male,1800000.00,Tri-State Mack Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,37000.00,Passenger,Aurora,Colorado
9/29/2023,Male,1050000.00,U-Haul CO,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46000.00,Passenger,Greenville,South Carolina
9/30/2023,Male,4050000.00,Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20001.00,Hardtop,Janesville,Wisconsin
9/30/2023,Male,667500.00,Rabun Used Car Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16501.00,Hardtop,Austin,Texas
9/30/2023,Female,500000.00,Nebo Chevrolet,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,20000.00,Sedan,Middletown,New York 
9/30/2023,Female,435000.00,New Castle Ford Lincoln Mercury,Toyota,Sienna,Overhead Camshaft,Manual,Red,19001.00,Passenger,Aurora,Colorado
9/30/2023,Male,442500.00,Race Car Help,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24500.00,SUV,Austin,Texas
9/30/2023,Male,1587000.00,Ryder Truck Rental and Leasing,Volvo,S40,Overhead Camshaft,Manual,Red,17700.00,Sedan,Middletown,New York 
9/30/2023,Male,1500000.00,McKinney Dodge Chrysler Jeep,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15000.00,SUV,Scottsdale,Arizona
9/30/2023,Male,13500.00,Star Enterprises Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,24000.00,Hardtop,Pasco,Washington
9/30/2023,Male,850000.00,Progressive Shippers Cooperative Association No,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,23000.00,Hatchback,Pasco,Washington
9/30/2023,Male,2910000.00,Rabun Used Car Sales,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22000.00,Hatchback,Janesville,Wisconsin
10/1/2023,Male,758000.00,Progressive Shippers Cooperative Association No,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,28000.00,SUV,Janesville,Wisconsin
10/1/2023,Female,13500.00,Rabun Used Car Sales,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41000.00,SUV,Scottsdale,Arizona
10/1/2023,Female,13500.00,Race Car Help,Lexus,GS300,Overhead Camshaft,Manual,Red,17000.00,Passenger,Austin,Texas
10/1/2023,Male,905000.00,Ryder Truck Rental and Leasing,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000.00,Hatchback,Middletown,New York 
10/1/2023,Female,700000.00,Saab-Belle Dodge,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Black,26000.00,Sedan,Aurora,Colorado
10/1/2023,Female,13500.00,Scrivener Performance Engineering,Ford,F-Series,Overhead Camshaft,Manual,Black,22000.00,Passenger,Greenville,South Carolina
10/1/2023,Male,1010000.00,Star Enterprises Inc,Acura,RL,Overhead Camshaft,Manual,Red,17000.00,SUV,Pasco,Washington
10/1/2023,Male,900000.00,Suburban Ford,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23000.00,Sedan,Janesville,Wisconsin
10/1/2023,Male,13500.00,Pars Auto Sales,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000.00,Sedan,Greenville,South Carolina
10/1/2023,Male,930000.00,Nebo Chevrolet,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17000.00,Hardtop,Austin,Texas
10/1/2023,Male,1460000.00,Progressive Shippers Cooperative Association No,Mercury,Villager,Overhead Camshaft,Manual,Pale White,16000.00,Passenger,Janesville,Wisconsin
10/1/2023,Male,850000.00,Pars Auto Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000.00,Hardtop,Middletown,New York 
10/1/2023,Male,1662000.00,Race Car Help,Chrysler,Sebring Conv.,DoubleÂ Overhead Camshaft,Auto,Black,16200.00,SUV,Austin,Texas
10/1/2023,Male,1590000.00,Ryder Truck Rental and Leasing,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000.00,SUV,Middletown,New York 
10/1/2023,Male,720000.00,Scrivener Performance Engineering,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Red,24000.00,Passenger,Greenville,South Carolina
10/1/2023,Male,840000.00,Star Enterprises Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Red,16000.00,Hatchback,Pasco,Washington
10/1/2023,Male,1641000.00,Scrivener Performance Engineering,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21100.00,Hardtop,Greenville,South Carolina
10/1/2023,Male,690000.00,Tri-State Mack Inc,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Black,16000.00,Hardtop,Scottsdale,Arizona
10/1/2023,Male,13500.00,Star Enterprises Inc,Ford,F-Series,Overhead Camshaft,Manual,Black,22000.00,Passenger,Pasco,Washington
10/1/2023,Male,2600000.00,Chrysler of Tri-Cities,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22000.00,Hardtop,Pasco,Washington
10/1/2023,Male,13500.00,Scrivener Performance Engineering,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Red,23000.00,Hardtop,Greenville,South Carolina
10/1/2023,Male,439000.00,U-Haul CO,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,38000.00,Passenger,Austin,Texas
10/1/2023,Male,1040000.00,Progressive Shippers Cooperative Association No,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000.00,Sedan,Janesville,Wisconsin
10/1/2023,Male,1670000.00,Rabun Used Car Sales,Jaguar,S-Type,Overhead Camshaft,Manual,Red,45000.00,Passenger,Scottsdale,Arizona
10/1/2023,Male,13500.00,Saab-Belle Dodge,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000.00,Hardtop,Aurora,Colorado
10/1/2023,Male,892000.00,New Castle Ford Lincoln Mercury,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000.00,SUV,Aurora,Colorado
10/1/2023,Male,592000.00,Pars Auto Sales,Volvo,S40,Overhead Camshaft,Manual,Red,17000.00,Sedan,Greenville,South Carolina
10/1/2023,Male,647000.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36000.00,Hatchback,Pasco,Washington
10/1/2023,Female,13500.00,Progressive Shippers Cooperative Association No,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000.00,Sedan,Janesville,Wisconsin
10/1/2023,Male,865000.00,Rabun Used Car Sales,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000.00,Passenger,Scottsdale,Arizona
10/1/2023,Male,1350000.00,Race Car Help,BMW,528i,Overhead Camshaft,Manual,Black,21000.00,SUV,Austin,Texas
10/1/2023,Male,13500.00,Star Enterprises Inc,Ford,Ranger,Overhead Camshaft,Manual,Black,18000.00,Hardtop,Pasco,Washington
10/1/2023,Male,2910000.00,Race Car Help,Honda,Accord,Overhead Camshaft,Manual,Black,43000.00,Sedan,Scottsdale,Arizona
10/1/2023,Male,2640000.00,Ryder Truck Rental and Leasing,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,21000.00,Hatchback,Austin,Texas
10/1/2023,Male,455000.00,Race Car Help,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20001.00,Hardtop,Scottsdale,Arizona
10/1/2023,Female,2000000.00,Scrivener Performance Engineering,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,17000.00,Hatchback,Aurora,Colorado
10/1/2023,Male,475000.00,Scrivener Performance Engineering,Infiniti,I30,Overhead Camshaft,Manual,Red,22001.00,Hardtop,Pasco,Washington
10/1/2023,Male,500000.00,Suburban Ford,Saturn,SC,Overhead Camshaft,Manual,Red,61001.00,Hardtop,Scottsdale,Arizona
10/1/2023,Female,13500.00,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,34000.00,Hatchback,Janesville,Wisconsin
10/1/2023,Female,825000.00,U-Haul CO,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19000.00,Sedan,Scottsdale,Arizona
10/2/2023,Female,450000.00,Tri-State Mack Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Red,45000.00,SUV,Scottsdale,Arizona
10/2/2023,Female,13500.00,U-Haul CO,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000.00,Hatchback,Austin,Texas
10/2/2023,Female,835000.00,Progressive Shippers Cooperative Association No,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21000.00,SUV,Janesville,Wisconsin
10/2/2023,Male,13500.00,Rabun Used Car Sales,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15000.00,Sedan,Scottsdale,Arizona
10/2/2023,Female,785000.00,Race Car Help,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,12000.00,SUV,Austin,Texas
10/2/2023,Male,904000.00,Chrysler of Tri-Cities,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,16001.00,Hardtop,Pasco,Washington
10/2/2023,Male,670000.00,Saab-Belle Dodge,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000.00,Sedan,Aurora,Colorado
10/2/2023,Male,780000.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000.00,Hardtop,Aurora,Colorado
10/2/2023,Male,795000.00,Tri-State Mack Inc,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,20001.00,Sedan,Scottsdale,Arizona
10/2/2023,Male,705000.00,U-Haul CO,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Black,22001.00,SUV,Austin,Texas
10/2/2023,Male,435000.00,Progressive Shippers Cooperative Association No,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000.00,SUV,Janesville,Wisconsin
10/2/2023,Female,660000.00,Rabun Used Car Sales,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000.00,Hatchback,Scottsdale,Arizona
10/2/2023,Female,872000.00,Race Car Help,Audi,A6,Overhead Camshaft,Manual,Pale White,24000.00,SUV,Austin,Texas
10/2/2023,Male,1630100.00,Ryder Truck Rental and Leasing,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22010.00,Sedan,Middletown,New York 
10/2/2023,Male,13500.00,Race Car Help,Dodge,Ram Van,Overhead Camshaft,Manual,Red,24000.00,Hatchback,Austin,Texas
10/2/2023,Female,730000.00,Iceberg Rentals,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000.00,Hardtop,Janesville,Wisconsin
10/2/2023,Male,560000.00,Saab-Belle Dodge,Plymouth,Voyager,Overhead Camshaft,Manual,Red,12000.00,Passenger,Aurora,Colorado
10/2/2023,Male,940000.00,Scrivener Performance Engineering,Toyota,Land Cruiser,Overhead Camshaft,Manual,Pale White,27000.00,SUV,Greenville,South Carolina
10/2/2023,Male,1515000.00,Star Enterprises Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14500.00,Sedan,Pasco,Washington
10/2/2023,Male,1100000.00,Suburban Ford,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,18000.00,SUV,Janesville,Wisconsin
10/2/2023,Male,1350000.00,Tri-State Mack Inc,Audi,A6,Overhead Camshaft,Manual,Black,25000.00,SUV,Scottsdale,Arizona
10/2/2023,Male,476000.00,Saab-Belle Dodge,Mercury,Sable,Overhead Camshaft,Manual,Red,61000.00,Sedan,Aurora,Colorado
10/2/2023,Male,13500.00,Scrivener Performance Engineering,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41000.00,SUV,Greenville,South Carolina
10/2/2023,Male,13500.00,Star Enterprises Inc,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Red,15000.00,Sedan,Pasco,Washington
10/2/2023,Male,830000.00,Suburban Ford,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000.00,Hatchback,Janesville,Wisconsin
10/2/2023,Female,13500.00,Tri-State Mack Inc,Chrysler,LHS,Overhead Camshaft,Manual,Pale White,41000.00,Hatchback,Scottsdale,Arizona
10/2/2023,Male,706000.00,U-Haul CO,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000.00,Hatchback,Austin,Texas
10/2/2023,Male,920000.00,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,20000.00,Sedan,Janesville,Wisconsin
10/2/2023,Male,1460000.00,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29000.00,Passenger,Austin,Texas
10/2/2023,Male,310000.00,C & M Motors Inc,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Red,21000.00,SUV,Middletown,New York 
